T,TM,Tm,SLP,H,VV,V,VM,PM 2.5
15.3,4.0,1015.6,90,0.5,0.0,o,284.79583333333335
9.8,4.8,1017.6,93,0.5,4.3,o,219.72083333333333
12.7,4.4,1018.5,87,0.6,4.4,o,182.1875
13.4,2.4,1019.4,82,0.6,4.8,o,154.03750000000005
15.5,3.3,1018.7,72,0.8,8.1,o,223.20833333333331
20.9,4.4,1017.3,61,1.3,8.7, ,200.64583333333337
25.2,10.0,1013.2,79,0.6,4.8,o,285.225
21.0,9.2,1015.1,87,0.5,1.5,o,236.825
22.6,6.6,1016.3,76,0.8,0.4,o,276.90833333333336
18.9,7.3,1021.2,76,1.8,6.1,o,108.0
18.9,6.3,1020.1,76,1.1,8.3,o,107.625
19.9,6.2,1021.0,69,2.1,4.4,o,125.89166666666668
21.1,5.6,1020.0,60,1.9,8.0, ,181.01250000000005
21.4,6.4,1019.6,70,1.9,6.7, ,152.55416666666667
22.0,7.0,1018.2,63,1.8,7.2, ,152.32083333333338
21.9,7.1,1018.3,73,0.6,2.0,o,319.7375
24.0,7.6,1017.4,81,0.6,2.2,o,332.7083333333333
24.0,12.0,1017.2,80,0.8,1.3,o,279.6
26.3,9.5,1015.3,64,1.6,1.7,o,179.11666666666667
21.6,9.4,1018.4,72,2.7,9.4, ,54.79166666666666
21.7,8.4,1017.1,71,1.8,10.9, ,93.375
22.6,8.5,1016.8,67,2.1,9.3, ,103.0
25.4,10.3,1015.8,63,1.9,6.7, ,132.20833333333334
26.7,10.2,1013.8,61,2.6,5.0, ,127.70833333333331
23.2,12.7,1011.2,75,1.9,10.0, ,109.33333333333331
22.0,11.2,1015.5,81,1.6,5.9, ,56.45833333333334
23.5,10.1,1016.8,80,1.3,5.2,o,135.83333333333334
26.9,12.1,1015.6,74,1.6,5.9,o,122.5
24.2,10.8,1018.3,74,2.6,4.6, ,69.66666666666667
26.5,9.8,1015.3,73,1.4,4.8, ,79.83333333333333
28.4,15.2,1014.7,62,2.4,5.0, ,62.70833333333334
26.1,12.2,1016.3,54,1.9,24.4, ,21.20833333333333
26.8,11.7,1016.3,58,2.6,16.7, ,1.9166666666666667
27.8,13.3,1016.2,69,2.4,7.4, ,1.8333333333333333
30.6,15.7,1015.4,62,2.6,8.1, ,105.83333333333331
31.8,13.7,1014.6,57,2.3,5.9, ,117.58333333333331
33.8,13.6,1009.7,53,1.9,4.6, ,122.70833333333331
33.0,14.9,1010.4,64,1.9,3.9, ,111.95833333333331
33.0,18.1,1013.1,67,2.1,11.3, ,59.20833333333334
30.0,14.4,1016.1,55,2.7,6.7, ,77.20833333333333
31.7,17.9,1008.5,68,2.3,14.1, ,98.70833333333331
34.8,17.7,1009.7,52,1.6,6.1, ,123.70833333333331
34.8,17.9,1008.8,54,2.6,11.9, ,64.79166666666667
34.3,17.7,1010.4,51,2.6,15.9, ,52.33333333333334
29.6,16.7,1008.6,54,1.9,13.1, ,52.04166666666666
30.9,16.7,1009.0,52,1.6,6.5, ,128.33333333333334
31.5,17.0,1008.6,57,2.1,7.6, ,0.0
33.8,17.9,1008.7,47,2.1,4.4, ,23.20833333333333
36.0,17.8,1009.0,50,1.8,9.3, ,15.166666666666664
36.0,18.3,1009.5,56,2.7,9.1, ,21.25
37.0,18.5,1005.2,30,1.9,10.6, ,81.83333333333333
37.5,20.0,1006.1,38,2.6,5.9, ,105.33333333333331
37.8,21.7,1005.6,34,1.8,8.1, ,117.75
36.6,21.4,1007.8,37,1.9,8.1, ,84.5
36.6,21.9,1007.1,45,1.9,6.5, ,46.91666666666666
36.4,20.1,1004.0,47,1.9,6.3, ,104.625
37.9,20.3,1002.9,35,2.3,4.4, ,110.875
38.6,20.7,1003.4,36,1.9,7.6, ,42.95833333333334
38.6,23.8,1007.3,48,2.3,15.6, ,0.0
38.5,23.2,1007.7,45,1.9,3.7, ,120.875
38.5,24.3,1008.3,53,1.9,6.7, ,79.91666666666667
37.8,22.0,1006.9,38,2.3,13.7, ,0.0
39.2,22.8,1002.9,24,1.9,11.5, ,94.75
38.8,21.7,1000.8,29,1.9,12.0, ,142.5
38.3,21.6,999.3,35,1.9,10.2, ,133.375
40.8,25.3,1002.0,36,1.8,7.2, ,147.83333333333334
42.0,23.7,1001.4,29,1.9,9.3, ,158.29166666666666
42.0,26.8,1000.8,32,1.9,7.8, ,149.58333333333334
37.6,23.2,1003.7,44,1.9,3.5, ,101.5
39.8,24.7,1001.0,38,1.9,5.6, ,106.5
37.4,24.8,1000.8,47,1.9,2.2, ,128.125
44.6,25.9,999.2,29,1.9,15.0, ,101.95833333333331
44.6,29.2,999.1,32,1.9,10.6, ,98.41666666666669
45.1,28.0,999.1,26,1.9,12.0, ,94.375
45.0,30.5,998.1,32,1.9,10.0, ,107.625
43.6,29.3,998.4,32,2.3,8.1, ,110.41666666666669
42.6,30.2,999.3,41,1.9,8.1, ,95.83333333333331
40.6,24.8,998.8,47,1.9,10.6, ,72.25
40.6,26.7,1002.0,61,1.9,13.5, ,38.66666666666666
38.5,26.6,1001.0,63,2.3,13.3, ,45.375
40.3,28.8,999.7,59,1.9,10.9, ,65.16666666666667
43.2,25.7,997.9,57,1.9,7.4, ,66.08333333333333
39.8,29.1,996.7,64,1.9,13.7, ,77.66666666666667
40.2,30.2,995.2,52,1.9,8.5, ,70.25
39.2,28.8,998.6,75,1.9,10.2, ,56.29166666666666
38.6,27.8,997.7,73,1.9,8.0, ,77.0
38.6,24.6,997.9,71,2.3,12.6, ,32.958333333333336
35.5,24.8,999.0,76,1.9,4.3, ,80.625
38.4,25.3,997.6,58,1.8,4.8, ,90.70833333333331
41.0,27.3,995.5,49,1.9,7.4, ,97.29166666666669
39.4,27.8,999.2,74,1.9,11.5, ,50.70833333333334
35.7,27.2,998.4,75,1.9,6.3, ,40.375
37.1,27.6,996.8,71,1.9,8.1, ,49.41666666666666
39.2,27.8,995.2,62,1.9,8.9, ,61.875
37.6,28.4,995.8,67,1.9,9.3, ,0.0
37.6,26.9,997.5,76,1.9,6.5, ,29.66666666666667
35.0,27.9,1000.1,81,1.9,7.2, ,49.125
35.8,27.2,997.5,78,1.9,7.6, ,43.66666666666666
35.4,24.6,996.4,81,1.8,7.4, ,29.83333333333333
36.7,25.8,998.8,75,1.9,8.3, ,35.208333333333336
37.2,28.2,997.5,76,1.9,3.9, ,37.625
37.2,26.8,998.3,78,1.9,7.8, ,41.458333333333336
35.4,25.8,995.0,77,1.9,10.4, ,38.583333333333336
35.4,24.2,999.0,93,1.1,6.3, ,36.0
33.8,23.9,996.3,86,1.4,2.6,o,70.58333333333333
34.4,26.3,995.5,87,1.6,7.0, ,33.166666666666664
35.1,24.8,995.2,77,1.9,5.2, ,38.25
35.5,26.2,997.5,83,1.9,3.7, ,26.58333333333333
33.7,26.9,996.5,82,1.9,9.8, ,15.416666666666664
34.9,25.9,998.2,76,1.9,6.7, ,41.375
36.0,27.5,999.6,71,1.9,11.7, ,25.54166666666667
36.1,27.4,1000.8,69,1.9,9.3, ,28.375
30.6,25.3,1001.8,88,1.4,3.1, ,50.33333333333334
30.8,25.8,1000.6,88,1.9,8.0, ,35.375
30.8,25.4,1000.8,90,1.9,3.1, ,31.91666666666667
34.6,27.2,1000.0,79,1.9,10.2, ,35.291666666666664
34.9,26.1,1000.3,79,1.9,8.3, ,26.83333333333333
30.7,24.8,1001.8,88,1.9,7.2, ,21.125
33.1,26.0,1000.0,86,1.9,5.0, ,35.708333333333336
33.5,24.4,999.1,90,1.1,5.4, ,43.58333333333334
34.4,24.8,999.0,81,2.1,7.8, ,46.04166666666666
36.5,27.8,999.3,82,1.4,2.0, ,82.875
36.7,26.8,998.1,74,1.9,6.5, ,64.91666666666667
35.5,27.6,999.8,65,2.6,16.9, ,30.66666666666667
34.2,25.9,1003.4,76,1.9,5.6, ,34.416666666666664
35.6,25.6,1003.6,68,3.1,14.8, ,33.166666666666664
35.9,27.0,1003.6,59,2.6,14.4, ,30.625
36.3,25.9,1002.7,58,2.7,15.4, ,30.33333333333333
35.6,25.0,1004.8,58,2.3,6.9, ,0.0
34.2,25.8,1007.3,67,1.9,6.3, ,0.0
35.0,24.1,1007.6,70,1.9,4.3, ,0.0
36.0,25.8,1007.2,74,1.6,2.8, ,76.875
36.4,25.8,1004.4,69,1.9,2.0, ,83.45833333333333
36.8,25.9,1001.5,63,2.4,3.9, ,71.66666666666667
36.2,23.4,1002.5,66,1.9,1.9, ,69.70833333333333
34.1,25.2,1002.9,76,1.9,9.6, ,62.375
34.1,24.0,1003.4,87,1.9,6.1, ,24.875
35.6,25.3,1005.4,79,2.6,5.7, ,43.95833333333334
34.5,24.0,1006.7,81,1.9,3.9, ,41.5
34.2,24.3,1005.8,76,1.9,7.4, ,38.79166666666666
34.0,23.8,1007.8,72,1.9,6.5, ,30.33333333333333
34.9,25.6,1009.5,68,2.6,7.6, ,26.66666666666667
33.7,23.2,1008.4,67,2.6,10.0, ,29.0
34.5,24.3,1009.1,73,1.8,1.3, ,61.70833333333334
34.5,24.8,1010.0,72,1.8,1.5, ,60.54166666666666
35.6,24.8,1010.5,72,2.1,4.6, ,41.583333333333336
33.1,22.8,1008.0,85,1.6,0.4, ,80.04166666666667
32.5,23.0,1007.1,80,1.8,6.1, ,82.83333333333333
32.6,21.1,1008.8,76,1.6,3.3, ,95.25
33.2,19.5,1011.5,67,1.4,3.7, ,126.16666666666669
32.8,17.6,1010.8,69,1.4,1.1, ,136.70833333333334
32.3,17.3,1009.7,68,1.4,1.5, ,160.66666666666666
30.0,17.5,1011.2,74,1.0,1.5,o,245.66666666666663
31.4,18.5,1011.2,72,1.1,0.4,o,261.6666666666667
31.0,18.0,1010.6,71,0.8,2.6,o,272.4166666666667
30.1,16.7,1014.0,62,1.4,3.3, ,149.625
30.5,18.4,1013.5,71,1.6,1.3,o,99.70833333333331
28.6,16.3,1014.6,67,1.0,5.4, ,217.375
28.1,13.6,1016.0,59,0.8,6.3, ,309.375
27.1,14.0,1015.5,78,0.6,3.9,o,321.5416666666667
27.1,14.5,1015.2,80,0.6,1.3,o,278.0
25.6,12.4,1016.6,79,0.8,0.4,o,192.33333333333331
26.2,11.0,1014.3,68,1.0,3.0,o,224.16666666666663
25.6,11.2,1015.2,68,1.1,3.5,o,196.75
26.6,10.0,1016.5,70,1.1,0.9,o,221.54166666666663
26.9,11.4,1015.4,67,1.4,7.2, ,166.70833333333334
28.1,10.4,1012.6,61,1.8,2.6, ,130.70833333333334
28.5,10.2,1013.2,68,1.1,2.0,o,194.70833333333331
28.8,13.8,1012.8,57,1.6,9.4, ,134.45833333333334
28.8,15.0,1011.9,58,1.9,9.6, ,110.0
28.8,12.5,1014.7,72,1.6,2.8, ,160.0
28.0,10.0,1016.1,66,1.4,1.7, ,118.91666666666669
28.4,9.8,1015.8,73,1.1,1.9, ,176.375
28.4,9.2,1016.6,74,1.1,1.5,o,185.95833333333331
26.1,9.1,1014.4,81,1.0,1.1,o,239.125
26.2,9.6,1013.9,85,0.6,0.0,o,365.29166666666674
25.3,9.5,1013.4,81,0.8,2.2,o,312.2083333333333
24.5,10.8,1012.2,74,1.6,10.2, ,121.33333333333331
24.9,8.2,1012.8,82,1.0,0.7, ,202.875
24.9,9.4,1015.1,88,0.6,2.6,o,260.1666666666667
22.4,10.8,1012.8,91,0.6,3.1,o,277.7083333333333
19.7,11.6,1016.0,93,0.6,4.4,o,284.1666666666667
15.9,12.5,1016.9,95,0.5,0.4,o,288.4166666666667
20.4,7.5,1020.7,67,1.1,10.2, ,166.91666666666666
20.6,6.2,1019.4,71,1.3,4.4,o,169.0
17.1,6.5,1018.6,84,1.1,1.1, ,186.04166666666663
19.2,10.9,1020.5,91,1.6,4.8, ,nan
18.2,9.2,1021.0,92,0.8,7.6,o,255.875
18.3,5.0,1020.2,80,1.1,8.0,o,217.08333333333331
19.8,5.2,1017.9,78,1.3,5.4, ,229.16666666666663
19.7,6.1,1018.0,74,1.0,3.9,o,298.4583333333333
20.7,4.4,1017.9,78,0.8,1.9,o,264.9166666666667
20.7,6.5,1017.3,89,0.3,0.9,o,404.5
21.6,7.0,1019.6,74,0.8,1.1,o,188.5
22.1,8.9,1017.2,78,1.0,2.8,o,164.75
22.1,9.6,1019.7,95,0.3,0.4,o,376.91666666666674
21.0,8.6,1023.2,88,1.3,3.5,o,0.0
22.3,9.0,1021.2,86,1.0,4.4,o,0.0
22.3,11.5,1020.6,98,1.4,6.9,o,57.0
18.2,9.4,1019.9,96,0.5,8.3,o,202.91666666666663
20.3,9.9,1019.1,88,0.6,8.9,o,205.125
24.0,10.1,1018.8,75,1.3,10.0,o,214.125
21.1,10.0,1019.3,86,0.5,3.0,o,315.7916666666667
21.1,10.8,1019.8,83,0.8,2.6,o,322.25
24.4,6.8,1016.9,79,0.6,1.9,o,246.04166666666663
27.8,8.9,1014.4,65,1.3,5.6,o,200.91666666666663
26.4,15.1,1009.3,72,1.6,15.0,o,99.5
26.4,9.6,1011.3,88,1.0,8.1,o,143.91666666666666
19.5,7.0,1012.0,66,1.4,9.3, ,100.25
22.6,5.6,1013.6,67,1.6,4.8, ,165.0
22.6,11.0,1011.8,97,1.1,5.4, ,116.45833333333331
17.7,9.2,1012.6,91,0.6,3.9,o,143.0
23.3,7.1,1016.7,77,0.8,1.9, ,231.125
24.5,8.2,1014.8,80,0.6,1.9,o,218.66666666666663
24.6,9.0,1014.2,75,1.4,8.9, ,211.0
25.2,10.3,1017.4,70,1.1,0.9,o,52.20833333333334
26.2,12.5,1014.4,72,1.3,2.4, ,187.5
25.3,13.0,1013.3,80,1.1,7.2, ,130.16666666666666
21.3,12.0,1015.1,90,1.1,4.3, ,123.125
21.8,10.0,1017.1,82,1.3,5.7,o,120.91666666666669
25.7,10.5,1016.3,67,2.1,3.7, ,153.625
25.9,11.0,1017.0,65,2.3,6.7, ,130.33333333333334
27.1,12.8,1017.2,66,2.6,9.8, ,110.70833333333331
29.0,14.0,1014.6,61,2.3,5.0, ,138.5
27.1,12.8,1016.1,65,2.6,9.8, ,75.75
27.6,12.0,1015.2,66,1.9,5.7, ,146.54166666666666
29.7,12.6,1016.4,65,1.4,2.8, ,116.625
28.4,16.2,1013.1,61,2.3,10.2, ,80.04166666666667
29.2,15.0,1010.8,59,2.6,7.4, ,100.04166666666669
32.5,14.5,1007.2,68,2.1,5.4, ,109.45833333333331
32.7,16.5,1010.6,64,1.8,2.8, ,110.16666666666669
32.7,19.1,1010.7,64,1.9,2.8, ,108.20833333333331
29.1,19.6,1011.7,69,1.9,4.8, ,103.83333333333331
30.8,17.0,1008.2,48,1.9,13.1, ,74.29166666666667
33.2,16.8,1006.2,49,2.6,9.6, ,101.79166666666669
35.2,17.7,1005.7,50,1.9,7.2, ,106.16666666666669
35.2,18.0,1010.4,53,2.1,10.4, ,89.875
38.0,21.0,1009.7,55,1.9,13.0, ,48.20833333333334
32.2,19.5,1010.3,49,2.6,12.6, ,47.04166666666666
32.8,17.5,1010.3,41,2.6,12.8, ,67.79166666666667
37.2,22.6,1009.8,49,1.9,15.6, ,56.66666666666666
34.5,21.5,1010.6,55,1.9,5.2, ,79.0
36.5,20.5,1009.2,53,1.8,2.6, ,123.58333333333331
32.3,20.0,1011.4,64,1.9,5.0, ,80.29166666666667
33.6,19.2,1010.5,53,1.6,4.6, ,137.875
35.8,18.6,1010.0,40,1.9,8.7, ,87.875
38.8,20.6,1006.0,41,2.4,8.1, ,121.20833333333331
38.8,22.1,1006.2,39,2.4,8.1, ,97.04166666666669
38.7,21.5,1007.0,36,1.9,8.3, ,92.08333333333331
42.8,24.2,1001.7,30,2.3,9.6, ,130.625
41.7,26.2,1001.8,33,1.9,6.5, ,90.5
41.7,26.2,1003.7,43,1.9,7.4, ,55.41666666666666
38.6,24.2,1004.3,54,1.9,1.9, ,108.33333333333331
39.5,25.2,1002.1,45,1.6,9.3, ,198.875
39.5,21.4,1000.5,43,1.6,6.5, ,120.70833333333331
30.6,18.0,1008.2,71,2.6,10.0, ,60.54166666666666
32.1,19.0,1006.6,62,1.8,8.5, ,79.0
35.4,23.0,1004.1,48,1.8,11.1, ,133.70833333333334
39.1,24.0,1006.6,36,2.3,11.7, ,53.25
38.8,26.5,1006.0,39,2.3,8.7, ,65.16666666666667
38.6,24.8,1002.3,40,1.9,9.6, ,83.58333333333333
40.6,23.2,1005.2,45,2.7,8.9, ,40.66666666666666
36.4,21.4,1007.2,60,2.6,4.1, ,48.125
38.8,24.0,1004.8,54,1.9,2.6, ,103.16666666666669
42.8,25.0,999.6,46,1.8,6.3, ,143.375
41.6,25.6,1003.0,44,2.9,17.4, ,44.79166666666666
39.9,25.0,1003.3,48,2.6,4.6, ,71.95833333333333
41.7,26.5,1000.0,40,2.6,6.5, ,17.5
44.9,30.8,994.0,31,1.9,13.1, ,101.0
45.1,28.6,993.3,34,1.9,6.7, ,76.20833333333333
45.5,30.1,993.1,38,1.9,5.9, ,84.33333333333333
41.1,22.7,997.7,62,2.6,16.7, ,48.83333333333334
37.1,25.5,997.3,73,2.6,6.5, ,64.45833333333333
40.6,28.0,997.0,59,2.1,8.1, ,80.54166666666667
41.4,28.4,993.2,55,1.9,10.9, ,65.41666666666667
43.0,31.0,991.5,44,2.3,17.8, ,54.66666666666666
41.7,32.7,994.0,49,1.9,9.8, ,78.54166666666667
39.0,25.3,997.7,56,1.9,9.8, ,49.125
38.1,23.5,1000.8,66,1.9,3.3, ,65.875
39.9,28.8,1001.5,55,1.9,9.4, ,72.41666666666667
35.2,27.0,1000.9,71,1.9,6.3, ,184.66666666666663
36.6,25.5,1000.9,76,1.8,5.7, ,113.33333333333331
36.6,26.1,998.4,80,1.9,5.2, ,146.20833333333334
38.8,26.8,998.1,55,1.9,5.6, ,112.29166666666669
40.3,28.6,996.8,48,1.9,9.6, ,60.625
40.5,29.6,996.3,46,1.9,13.7, ,71.0
42.3,29.2,997.8,69,1.9,5.2, ,153.41666666666666
40.2,25.9,997.2,74,1.9,6.7, ,134.95833333333334
39.0,28.5,996.2,68,1.9,8.9, ,81.125
33.6,25.4,995.1,76,1.9,6.3, ,52.25
34.6,26.5,996.6,74,1.9,6.3, ,160.375
35.8,27.2,996.1,71,1.9,4.6, ,99.375
33.9,26.5,1000.8,70,1.9,10.0, ,31.45833333333333
37.5,27.6,1001.9,67,1.9,7.2, ,47.375
37.5,28.1,1002.1,71,1.9,2.4, ,38.16666666666666
36.5,28.2,999.9,71,1.9,7.8, ,35.958333333333336
37.7,28.1,998.0,66,1.9,6.5, ,25.08333333333333
35.3,28.4,996.9,81,1.9,0.9, ,45.83333333333334
36.6,27.0,995.3,72,1.9,5.7, ,33.708333333333336
34.0,29.0,996.8,71,1.9,5.6, ,26.41666666666667
35.0,27.6,998.4,73,1.9,5.9, ,30.66666666666667
35.4,27.0,1000.3,75,1.9,4.8, ,29.95833333333333
36.6,27.0,998.1,63,2.3,20.7, ,23.875
36.2,25.4,997.3,65,2.3,18.5, ,22.33333333333333
35.7,27.6,999.0,62,1.9,14.6, ,25.08333333333333
37.0,27.0,1004.8,59,1.9,6.9, ,66.79166666666667
38.4,28.0,1002.5,54,1.9,8.9, ,64.875
38.4,28.0,1001.3,51,1.9,10.9, ,47.58333333333334
39.1,27.5,1002.6,53,2.7,7.8, ,33.5
39.4,29.0,1001.5,49,3.1,10.0, ,43.04166666666666
39.4,27.5,1001.1,53,2.9,8.0, ,38.41666666666666
34.8,25.0,1001.0,89,1.9,4.3, ,49.29166666666666
35.3,24.6,1001.1,71,2.3,10.9, ,19.541666666666668
35.3,26.3,1001.7,76,2.6,10.4, ,22.83333333333333
33.2,26.0,1001.3,82,1.9,15.0, ,24.29166666666667
34.7,25.7,1003.5,73,1.9,1.3, ,74.66666666666667
36.0,26.4,1003.3,72,1.9,3.5, ,41.875
36.0,26.8,1002.5,76,1.9,1.9, ,50.58333333333334
34.1,23.5,1004.1,73,1.8,4.3, ,58.125
34.8,24.6,1004.3,71,1.9,6.7, ,57.29166666666666
34.9,22.5,1004.2,68,2.6,6.7, ,38.25
36.3,25.3,1003.5,62,3.1,4.3, ,47.41666666666666
36.3,26.0,1002.8,61,2.3,4.4, ,56.91666666666666
36.2,25.2,1003.6,61,2.6,5.6, ,54.625
35.8,24.2,1007.7,58,2.6,9.6, ,45.95833333333334
35.7,24.0,1008.1,57,2.4,5.7, ,52.25
36.3,25.4,1009.2,54,3.1,8.9, ,43.33333333333334
36.9,24.3,1010.1,54,3.1,3.1, ,41.958333333333336
36.9,24.6,1009.1,58,2.6,2.8, ,0.0
37.0,24.4,1008.1,57,2.7,2.0, ,0.0
37.2,24.5,1008.3,65,1.6,1.1, ,45.75
35.2,24.9,1009.9,59,1.9,3.0, ,70.70833333333333
34.6,22.2,1010.0,56,2.3,3.3, ,51.79166666666666
34.5,18.6,1009.8,66,1.8,8.7, ,0.0
33.6,21.4,1011.0,75,1.9,5.4, ,11.583333333333336
30.4,19.6,1014.8,73,2.1,3.1, ,13.0
31.5,16.5,1012.5,61,1.4,4.3, ,156.25
32.3,16.6,1013.3,60,1.8,4.4, ,156.0
33.3,18.0,1014.5,60,1.4,2.0, ,151.79166666666666
33.1,18.6,1012.3,71,1.0,0.9, ,252.625
32.3,19.4,1014.9,69,1.4,2.0, ,119.41666666666669
32.6,19.5,1013.7,67,1.4,1.9, ,126.0
32.1,16.0,1013.7,62,1.0,3.7, ,232.33333333333331
29.3,16.6,1014.0,57,1.3,5.4, ,215.54166666666663
31.1,15.8,1014.5,54,1.4,7.2, ,239.41666666666663
31.2,15.0,1013.4,58,1.1,4.1, ,196.54166666666663
31.7,16.6,1012.9,69,1.0,2.4, ,232.54166666666663
32.1,17.1,1014.6,69,1.3,1.7, ,185.5
31.6,17.2,1015.3,62,1.1,4.3,o,282.1666666666667
27.6,11.7,1016.6,56,1.3,3.3,o,257.6666666666667
27.6,9.0,1016.4,48,1.3,7.4,o,166.875
27.5,10.6,1014.8,51,1.3,2.8,o,135.16666666666666
28.8,8.5,1016.6,59,1.3,1.1, ,211.45833333333331
28.8,11.7,1014.9,58,1.4,3.7, ,215.5
27.8,9.8,1014.1,64,1.0,2.0, ,223.375
26.6,8.0,1015.0,57,1.3,2.6, ,135.58333333333334
26.7,9.0,1011.2,55,1.4,6.3, ,152.04166666666666
29.7,9.1,1011.8,66,1.0,0.0, ,141.41666666666666
30.0,11.4,1013.8,47,1.8,8.9,o,46.70833333333334
29.0,13.8,1014.3,52,1.9,7.2, ,91.75
28.1,14.0,1013.6,52,1.9,9.3, ,99.91666666666669
27.4,10.5,1014.9,52,1.6,4.8, ,119.70833333333331
26.3,10.2,1015.1,54,1.6,2.8, ,110.875
28.9,8.8,1016.8,70,1.3,0.0,o,200.33333333333331
22.3,10.4,1016.2,77,1.0,8.9,o,203.58333333333331
20.8,13.2,1016.8,93,1.1,3.5, ,25.08333333333333
20.0,10.4,1019.2,82,1.6,1.9, ,57.08333333333334
17.6,7.4,1022.3,85,0.3,0.4,o,349.29166666666674
